,MISSION,SETNO,CODE,SAMPWGT,TOTWGT,TOTNO,REMARKS,WEIGHT_UNITS,SPEC,COMM,STRAT,SLAT,SLONG,ELAT,ELONG,AREA,DUR,DIST,SPEED,DMIN,DMAX,TYPE,GEAR,AUX,DEPTH,ETIME,START_DEPTH,END_DEPTH,SURFACE_TEMPERATURE,BOTTOM_TEMPERATURE,BOTTOM_SALINITY,LATITUDE,LONGITUDE,YEAR,SetID,STDWGT
81726,NED2011025,43,220,2.144,2.144,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4250.18,6641.96,4248.63,6643.06,474,30,1.75,3.5,103,110,1,9,1,NA,2011-07-10 5:24,NA,NA,13.41,9.55,34.693,42.83633333,-66.69933333,2011,NED2011025.484.2011.43,2.144
87007,NED2012022,93,220,21.03,21.03,13,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4351.13,6720.6,4349.45,6721.21,511,30,1.74,3.48,110,115,1,9,1,NA,2012-07-15 21:03,NA,NA,17.66,9.34,34.681,43.85216667,-67.34333333,2012,NED2012022.484.2012.93,21.15086207
87038,NED2012022,95,220,334.34,367.94,231,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4306.76,6737.77,4307.37,6735.44,475,30,1.75,3.5,102,109,1,9,1,NA,2012-07-16 4:31,NA,NA,18.88,9.17,34.875,43.11266667,-67.6295,2012,NED2012022.484.2012.95,367.94
90375,NED2013022,50,220,122.19,513.65,307,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4246.44,6718.75,4248.04,6717.76,474,30,1.75,3.5,109,111,1,9,1,NA,2013-07-07 18:08,NA,NA,15.79,9.02,35.024,42.774,-67.3125,2013,NED2013022.484.2013.50,513.65
90408,NED2013022,51,220,50.66,50.66,28,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4251.68,6722.7,4252.84,6724.53,474,30,1.74,3.48,120,136,1,9,1,NA,2013-07-07 20:14,NA,NA,15.85,9.36,35.022,42.86133333,-67.37833333,2013,NED2013022.484.2013.51,50.95114943
90431,NED2013022,53,220,279.94,1987.574,1122,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4322.53,6707.93,4321.19,6706.38,475,30,1.75,3.5,127,129,1,9,1,NA,2013-07-08 6:58,NA,NA,14.58,8.6,34.583,43.3755,-67.13216667,2013,NED2013022.484.2013.53,1987.574
90449,NED2013022,54,220,315.59,407.85,213,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4334.2,6708.97,4335.98,6708.98,475,30,1.76,3.52,114,117,1,9,1,NA,2013-07-08 9:50,NA,NA,13.23,9.07,34.552,43.57,-67.1495,2013,NED2013022.484.2013.54,405.5326705
90489,NED2013022,56,220,300.6,2675.34,1593,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4353.17,6719.04,4354.85,6719.51,511,30,1.68,3.36,116,119,1,9,1,NA,2013-07-08 16:13,NA,NA,15.35,8.56,34.291,43.88616667,-67.31733333,2013,NED2013022.484.2013.56,2786.8125
94390,NED2014018,51,220,191.76,275.12,308,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4340.45,6721.29,4339.83,6718.91,475,31,1.82,3.52,113,114,1,9,1,NA,2014-07-19 23:26,114,113,15.34,8.1,34.2,43.67416667,-67.35483333,2014,NED2014018.484.2014.51,264.5384615
94406,NED2014018,52,220,290.53,746.81,530,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4319.56,6713.24,4317.88,6713.87,475,30,1.75,3.5,124,125,1,9,1,NA,2014-07-20 3:21,125,124,14.28,9.86,34.77,43.326,-67.22066667,2014,NED2014018.484.2014.52,746.81
94427,NED2014018,53,220,263.01,263.01,179,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4306.61,6729.69,4305.79,6731.86,475,30,1.78,3.56,104,105,1,9,1,NA,2014-07-20 6:41,104,104,15.07,9.59,34.88,43.11016667,-67.49483333,2014,NED2014018.484.2014.53,258.5772472
94496,NED2014018,56,220,120.44,120.44,86,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4254.5,6644.76,4255.28,6646.96,474,30,1.79,3.58,101,107,1,9,1,NA,2014-07-20 16:56,105,101,12.49,10.22,35.02,42.90833333,-66.746,2014,NED2014018.484.2014.56,117.7486034
95210,NED2015017,101,220,40.63,40.63,29,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4304.03,6721.8,4302.98,6719.84,475,30,1.75,3.5,104,110,1,9,1,NA,2015-07-13 12:43,107,109,NA,NA,NA,43.06716667,-67.36333333,2015,NED2015017.484.2015.101,40.63
95233,NED2015017,102,220,276.33,276.33,216,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4255.86,6731.13,4254.48,6732.63,474,30,1.76,3.52,123,126,1,9,1,NA,2015-07-13 14:41,123,126,14.69,8.99,34.73,42.931,-67.51883333,2015,NED2015017.484.2015.102,274.7599432
95246,NED2015017,103,220,1.164,1.164,1,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4247.51,6732.77,4246.59,6730.71,474,30,1.81,3.62,125,130,1,9,1,NA,2015-07-13 17:24,128,125,15.52,9.05,34.95,42.79183333,-67.54616667,2015,NED2015017.484.2015.103,1.125414365
98595,NED2015017,66,220,140.94,140.94,119,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4248.89,6650.2,4249.78,6648.13,474,30,1.76,3.52,110,113,1,9,1,NA,2015-07-09 14:01,110,113,13.25,10.4,35.06,42.81483333,-66.83666667,2015,NED2015017.484.2015.66,140.1392045
99448,NED2015017,98,220,91.31,91.31,67,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4321.77,6716.16,4321.17,6718.12,475,29,1.78,3.68,109,113,1,9,1,NA,2015-07-13 5:16,112,112,15.71,7.34,34.03,43.36283333,-67.26933333,2015,NED2015017.484.2015.98,89.77106742
99457,NED2015017,99,220,172.32,172.32,142,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4306.5,6710.12,4304.69,6709.47,475,30,1.77,3.48,113,114,1,9,1,NA,2015-07-13 8:32,113,113,15,9.55,34.91,43.10833333,-67.16866667,2015,NED2015017.484.2015.99,170.3728814
103589,NED2016016,79,220,171.6,171.6,120,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4332.54,6657.92,4330.87,6657.03,475,30,1.79,3.58,92,95,1,9,1,NA,2016-07-14 3:48,92,95,13.3,8.8,34.05,43.54233333,-66.96533333,2016,NED2016016.484.2016.79,167.7653631
103642,NED2016016,81,220,73.37,73.37,46,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4321.32,6653.48,4319.48,6653.87,475,30,1.84,3.68,109,113,1,9,1,NA,2016-07-14 10:25,113,109,13.1,9.1,34.29,43.35533333,-66.89133333,2016,NED2016016.484.2016.81,69.78125
103669,NED2016016,82,220,117.26,117.26,80,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4312.99,6715,4314,6713.01,475,29,1.76,3.64,115,119,1,9,1,NA,2016-07-14 14:10,116,119,14.5,10.5,35.12,43.2165,-67.25,2016,NED2016016.484.2016.82,116.59375
103707,NED2016016,84,220,6.41,6.41,4,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4305.74,6712.76,4304.46,6714.32,475,30,1.71,3.42,98,105,1,9,1,NA,2016-07-14 19:57,102,100,15.1,10.6,35.2,43.09566667,-67.21266667,2016,NED2016016.484.2016.84,6.55994152
103715,NED2016016,85,220,130.44,130.44,86,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4256.91,6734.04,4258.62,6733.29,474,31,1.8,3.48,116,120,1,9,1,NA,2016-07-14 23:48,119,119,16.1,10,35.04,42.9485,-67.56733333,2016,NED2016016.484.2016.85,126.8166667
109222,NED2017020,62,220,8.52,8.52,5,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4348.46,6720.07,4346.74,6719.53,475,30,1.77,3.54,104,106,1,9,1,104,2017-07-11 3:26,106,106,15.42,8.11,34.03,43.80766667,-67.3345,2017,NED2017020.484.2017.62,8.423728814
109276,NED2017020,63,220,15.62,15.62,10,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4316.14,6729.44,4314.68,6728.15,475,30,1.78,3.56,106,109,1,9,1,105,2017-07-11 7:39,108,107,15.23,8.8,34.46,43.269,-67.49066667,2017,NED2017020.484.2017.63,15.35674157
109295,NED2017020,64,220,19.3,19.3,12,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4315.72,6718.97,4314.49,6717.29,475,30,1.76,3.52,113,115,1,9,1,118,2017-07-11 9:35,114,114,14.41,8.49,34.28,43.262,-67.31616667,2017,NED2017020.484.2017.64,19.19034091
109341,NED2017020,66,220,94.54,94.54,58,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4250.88,6654.23,4249.21,6654.86,474,30,1.75,3.5,104,109,1,9,1,NA,2017-07-11 15:26,107,109,NA,NA,NA,42.848,-66.90383333,2017,NED2017020.484.2017.66,94.54
109380,NED2017020,67,220,248.23,279.64,171,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4251.8,6709.72,4253.48,6709.03,474,30,1.75,3.5,131,135,1,9,1,138,2017-07-11 17:32,133,131,12.4,10.89,35.22,42.86333333,-67.162,2017,NED2017020.484.2017.67,279.64
109424,NED2017020,68,220,43.18,43.18,24,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4249.2,6719.97,4247.53,6719.27,474,30,1.75,3.5,110,115,1,9,1,115,2017-07-11 21:08,114,112,12.97,9.59,34.92,42.82,-67.33283333,2017,NED2017020.484.2017.68,43.18
109464,NED2017020,70,220,17.84,17.84,10,Observations Completed. ,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4253.88,6742.69,4253.15,6740.57,474,30,1.76,3.52,117,120,1,9,1,NA,2017-07-12 1:37,119,120,NA,NA,NA,42.898,-67.7115,2017,NED2017020.484.2017.70,17.73863636
114110,TEL2007745,23,220,106.2,106.2,60,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4247.53,6649.09,4246.74,6651.24,474,30,1.7,3.4,113,115,1,9,1,NA,2007-07-10 16:58,NA,NA,11.38,8.12,34.55,42.79216667,-66.81816667,2007,TEL2007745.484.2007.23,109.3235294
114139,TEL2007745,24,220,109.65,109.65,58,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4254.95,6644.26,4253.75,6646.02,474,30,1.75,3.5,109,112,1,9,1,NA,2007-07-10 19:50,NA,NA,9.77,7.5,34.318,42.91583333,-66.73766667,2007,TEL2007745.484.2007.24,109.65
114702,TEL2007745,49,220,9.95,9.95,6,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4331.3,6705.02,4332.98,6704.49,475,30,1.75,3.5,115,119,1,9,1,NA,2007-07-13 22:40,NA,NA,11.79,6.86,34.21,43.52166667,-67.08366667,2007,TEL2007745.484.2007.49,9.95
118679,TEM2008830,69,220,396.6,396.6,229,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4353.67,6718.18,4352.86,6720.33,511,30,1.79,3.58,113,117,1,9,1,NA,2008-07-13 11:23,NA,NA,15.13,6.58,33.946,43.8945,-67.303,2008,TEM2008830.484.2008.69,387.7374302
118709,TEM2008830,71,220,10.65,10.65,7,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4329.24,6712.61,4327.52,6713.04,475,30,1.76,3.52,113,115,1,9,1,NA,2008-07-13 17:32,NA,NA,15.49,7.35,34.273,43.48733333,-67.21016667,2008,TEM2008830.484.2008.71,10.58948864
118726,TEM2008830,72,220,10.75,10.75,9,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,484,4331.6,6659.24,4329.95,6658.64,475,30,1.75,3.5,101,109,1,9,1,NA,2008-07-13 20:23,NA,NA,15.7,7.04,34.101,43.52666667,-66.98733333,2008,TEM2008830.484.2008.72,10.75
82,ATC1970175,17,220,62,62,46,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4340,6708,NA,NA,475,30,1.8,3.6,70,82,1,3,1,76,NA,NA,NA,12,6.59,34.05,43.66666667,-67.13333333,1970,ATC1970175.485.1970.17,60.27777778
83,ATC1970175,18,220,224,224,166,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4334,6632,NA,NA,475,28,1.9,4.1,54,63,1,3,1,58,NA,NA,NA,12.8,6.24,33.21,43.56666667,-66.53333333,1970,ATC1970175.485.1970.18,206.3157895
1234,ATC1971188,13,220,33,33,18,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4349,6648,NA,NA,475,30,1.5,3,72,80,1,3,1,76,NA,NA,NA,13.6,6.96,33.49,43.81666667,-66.8,1971,ATC1971188.485.1971.13,38.5
1251,ATC1971188,15,220,94,94,46,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4342,6640,NA,NA,475,30,1.7,3.4,64,78,1,3,1,71,NA,NA,NA,6.8,6.91,33.22,43.7,-66.66666667,1971,ATC1971188.485.1971.15,96.76470588
2501,ATC1972200,45,220,20,20,11,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4305,6648,NA,NA,475,30,2.7,5.4,71,107,1,3,1,89,NA,NA,NA,9.2,7.51,33.84,43.08333333,-66.8,1972,ATC1972200.485.1972.45,12.96296296
2582,ATC1972200,53,220,13,13,5,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4352,6700,NA,NA,511,30,2,4,82,112,1,3,1,97,NA,NA,NA,11.5,6.87,33.86,43.86666667,-67,1972,ATC1972200.485.1972.53,11.375
3553,ATC1973212,21,220,2,2,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4400,6640,NA,NA,475,20,2,6,60,70,1,3,1,65,NA,NA,NA,9.8,8.04,33.39,44,-66.66666667,1973,ATC1973212.485.1973.21,1.75
3561,ATC1973212,22,220,10,10,7,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4352,6701,NA,NA,511,30,1.7,3.4,80,85,1,3,1,82,NA,NA,NA,14.6,7.67,34.05,43.86666667,-67.01666667,1973,ATC1973212.485.1973.22,10.29411765
3605,ATC1973212,27,220,95,95,88,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4307,6714,NA,NA,475,21,2.5,7.1,92,95,1,3,1,93,NA,NA,NA,14.1,8.52,34.96,43.11666667,-67.23333333,1973,ATC1973212.485.1973.27,66.5
4788,ATC1974225,16,220,84,84,52,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4355,6709,NA,NA,511,30,2,4,76,79,1,3,1,77,NA,NA,NA,11.5,7.51,34.09,43.91666667,-67.15,1974,ATC1974225.485.1974.16,73.5
4797,ATC1974225,17,220,48,48,30,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4346,6711,NA,NA,475,30,1.9,3.8,91,96,1,3,1,93,NA,NA,NA,11.7,7.31,33.86,43.76666667,-67.18333333,1974,ATC1974225.485.1974.17,44.21052632
4851,ATC1974225,20,220,67,224,140,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4305,6656,NA,NA,475,30,2.2,4.4,95,113,1,3,1,104,NA,NA,NA,11.2,8.39,34.45,43.08333333,-66.93333333,1974,ATC1974225.485.1974.20,178.1818182
6366,ATC1975236,18,220,3,3,2,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4351,6647,NA,NA,475,30,1.4,2.8,67,77,1,3,1,72,NA,NA,NA,12.4,6.36,33.15,43.85,-66.78333333,1975,ATC1975236.485.1975.18,3.75
6371,ATC1975236,19,220,18,18,10,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4341,6653,NA,NA,475,30,1.3,2.6,70,80,1,3,1,75,NA,NA,NA,13.8,6.51,33.48,43.68333333,-66.88333333,1975,ATC1975236.485.1975.19,24.23076923
6424,ATC1975236,22,220,3,3,2,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4337,6713,NA,NA,475,30,2.6,5.2,96,99,1,3,1,97,NA,NA,NA,13.1,6.96,33.84,43.61666667,-67.21666667,1975,ATC1975236.485.1975.22,2.019230769
7661,ATC1976250,17,220,95,95,52,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4337,6633,NA,NA,475,30,1.7,3.4,56,69,1,3,1,62,NA,NA,NA,13.1,9.9,33.84,43.61666667,-66.55,1976,ATC1976250.485.1976.17,97.79411765
8951,ATC1977265,21,220,3,3,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4331,6642,NA,NA,475,30,2.3,4.6,60,64,1,3,1,62,NA,NA,NA,8.5,6.22,33.24,43.51666667,-66.7,1977,ATC1977265.485.1977.21,2.282608696
8964,ATC1977265,22,220,28,28,17,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4317,6637,NA,NA,475,30,1.8,3.6,60,65,1,3,1,62,NA,NA,NA,8.2,6.39,33.44,43.28333333,-66.61666667,1977,ATC1977265.485.1977.22,27.22222222
10295,ATC1978279,19,220,7,7,3,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4340,6633,NA,NA,475,30,2.3,4.6,60,63,1,3,1,61,NA,NA,NA,10.8,6.53,32.575,43.66666667,-66.55,1978,ATC1978279.485.1978.19,5.326086957
11798,ATC1979292,31,220,6,6,3,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4357,6701,NA,NA,511,30,1.7,3.4,87,90,1,3,1,88,NA,NA,NA,12.4,7.68,34.178,43.95,-67.01666667,1979,ATC1979292.485.1979.31,6.176470588
11819,ATC1979292,34,220,12,12,9,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4303,6651,NA,NA,475,30,1.9,3.8,84,88,1,3,1,86,NA,NA,NA,NA,NA,NA,43.05,-66.85,1979,ATC1979292.485.1979.34,11.05263158
11832,ATC1979292,35,220,18,18,11,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4302,6700,NA,NA,475,30,1.8,3.6,89,98,1,3,1,93,NA,NA,NA,13.3,9.05,34.658,43.03333333,-67,1979,ATC1979292.485.1979.35,17.5
12970,ATC1980306,10,220,2,2,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4353,6650,NA,NA,475,30,1.9,3.8,72,80,1,3,1,76,NA,NA,NA,10.8,6.97,33.684,43.88333333,-66.83333333,1980,ATC1980306.485.1980.10,1.842105263
13471,ATC1980306,8,220,3,3,2,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4328,6639,NA,NA,475,30,1.8,3.6,57,58,1,3,1,57,NA,NA,NA,12,7.69,33.438,43.46666667,-66.65,1980,ATC1980306.485.1980.8,2.916666667
14612,ATC1981321,50,220,2,2,1,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4337,6712,NA,NA,475,30,1.9,3.8,80,90,1,3,1,85,NA,NA,NA,14.9,6.18,33.761,43.61666667,-67.2,1981,ATC1981321.485.1981.50,1.842105263
16098,HAM1982080,47,220,48,48,47,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4302,6658,NA,NA,475,30,1.7,3.4,93,97,1,9,1,95,NA,NA,NA,13.4,7.56,34.205,43.03333333,-66.96666667,1982,HAM1982080.485.1982.47,49.41176471
16152,HAM1982080,51,220,205,205,153,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4336,6645,NA,NA,475,30,1.8,3.6,53,63,1,9,1,58,NA,NA,NA,13.8,6.86,33.949,43.6,-66.75,1982,HAM1982080.485.1982.51,199.3055556
16175,HAM1982080,52,220,90,90,89,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4339,6702,NA,NA,475,30,1.7,3.4,77,92,1,9,1,84,NA,NA,NA,14.6,7.07,34.159,43.65,-67.03333333,1982,HAM1982080.485.1982.52,92.64705882
16194,HAM1982080,53,220,112,267,188,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4355,6706,NA,NA,511,30,1.8,3.6,88,91,1,9,1,89,NA,NA,NA,14.6,7.35,34.216,43.91666667,-67.1,1982,HAM1982080.485.1982.53,259.5833333
18710,NED1983012,46,220,116,116,101,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4308,6719,NA,NA,475,30,1.7,3.4,92,101,1,9,1,96,NA,NA,NA,14.6,7.67,34.258,43.13333333,-67.31666667,1983,NED1983012.485.1983.46,119.4117647
18746,NED1983012,49,220,34,34,35,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4346,6715,NA,NA,475,30,1.8,3.6,91,93,1,9,1,92,NA,NA,NA,10.9,6.57,33.655,43.76666667,-67.25,1983,NED1983012.485.1983.49,33.05555556
18764,NED1983012,50,220,151,151,153,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4348,6709,NA,NA,475,30,1.7,3.4,94,95,1,9,1,94,NA,NA,NA,12.2,6.6,33.689,43.8,-67.15,1983,NED1983012.485.1983.50,155.4411765
20129,NED1984031,39,220,30,30,20,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4349,6657,NA,NA,475,30,1.6,3.2,79,85,1,9,1,82,NA,NA,NA,13.79,6.54,33.575,43.81666667,-66.95,1984,NED1984031.485.1984.39,32.8125
20156,NED1984031,40,220,38,38,23,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4324,6643,NA,NA,475,30,1.7,3.4,75,82,1,9,1,78,NA,NA,NA,10,8.45,33.318,43.4,-66.71666667,1984,NED1984031.485.1984.40,39.11764706
20200,NED1984031,44,220,22,22,15,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4309,6648,NA,NA,475,30,1.6,3.2,85,100,1,9,1,92,NA,NA,NA,13.29,9.08,34.144,43.15,-66.8,1984,NED1984031.485.1984.44,24.0625
21319,NED1985048,19,220,49,49,38,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4401,6644,NA,NA,476,30,1.9,3.8,60,61,1,9,1,60,NA,NA,NA,10.2,7.79,32.949,44.01666667,-66.73333333,1985,NED1985048.485.1985.19,45.13157895
21545,NED1985048,37,220,4,4,2,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4354,6714,NA,NA,511,30,1.5,3,87,95,1,9,1,91,NA,NA,NA,12.6,8.16,34.188,43.9,-67.23333333,1985,NED1985048.485.1985.37,4.666666667
21558,NED1985048,39,220,143.0968718,1301,991,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4317,6650,NA,NA,475,30,1.8,3.6,89,90,1,9,1,89,NA,NA,NA,11.3,8.87,34.424,43.28333333,-66.83333333,1985,NED1985048.485.1985.39,1264.861111
22911,NED1986065,27,220,322,322,242,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4305,6642,NA,NA,475,30,1.9,3.8,67,85,1,9,1,76,NA,NA,NA,11.4,8.99,33.957,43.08333333,-66.7,1986,NED1986065.485.1986.27,296.5789474
22931,NED1986065,28,220,76,76,55,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4323,6640,NA,NA,475,30,1.4,2.8,61,65,1,9,1,63,NA,NA,NA,10.3,5.14,33.483,43.38333333,-66.66666667,1986,NED1986065.485.1986.28,95
22969,NED1986065,30,220,165,165,141,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4338,6701,NA,NA,475,30,1.6,3.2,61,95,1,9,1,78,NA,NA,NA,12,7.59,33.686,43.63333333,-67.01666667,1986,NED1986065.485.1986.30,180.46875
24891,NED1987085,38,220,174,174,113,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4358,6714,NA,NA,511,30,1.7,3.4,91,97,1,9,1,94,NA,NA,NA,11.8,6.74,33.842,43.96666667,-67.23333333,1987,NED1987085.485.1987.38,179.1176471
24918,NED1987085,40,220,11,11,9,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4341,6646,NA,NA,475,30,1.7,3.4,65,71,1,9,1,68,NA,NA,NA,9,7.6,33.051,43.68333333,-66.76666667,1987,NED1987085.485.1987.40,11.32352941
24932,NED1987085,41,220,35,35,26,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4333,6653,NA,NA,475,30,1.7,3.4,72,94,1,9,1,83,NA,NA,NA,9.5,6.19,33.381,43.55,-66.88333333,1987,NED1987085.485.1987.41,36.02941176
24987,NED1987085,45,220,254,254,157,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4310,6727,NA,NA,475,30,1.7,3.4,99,102,1,9,1,100,NA,NA,NA,12.4,9.07,34.999,43.16666667,-67.45,1987,NED1987085.485.1987.45,261.4705882
25001,NED1987085,46,220,247,1235,785,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4306,6723,NA,NA,475,30,1.7,3.4,85,92,1,9,1,88,NA,NA,NA,12.3,9.16,34.88,43.1,-67.38333333,1987,NED1987085.485.1987.46,1271.323529
25026,NED1987085,47,220,242.3213242,1616,1027,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4308,6706,NA,NA,475,30,1.6,3.2,98,102,1,9,1,100,NA,NA,NA,12.2,8.86,34.659,43.13333333,-67.1,1987,NED1987085.485.1987.47,1767.5
26561,NED1988105,27,220,272,1940,1514,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4313,6646,NA,NA,475,30,1.6,3.2,63,65,1,9,1,64,NA,NA,NA,8.7,7.56,33.567,43.21666667,-66.76666667,1988,NED1988105.485.1988.27,2121.875
26571,NED1988105,28,220,69,69,50,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4321,6634,NA,NA,475,30,1.6,3.2,50,56,1,9,1,53,NA,NA,NA,8.5,7.38,33.094,43.35,-66.56666667,1988,NED1988105.485.1988.28,75.46875
26581,NED1988105,29,220,156.2745763,363,295,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4321,6646,NA,NA,475,30,1.7,3.4,82,96,1,9,1,89,NA,NA,NA,10.8,7.2,34.071,43.35,-66.76666667,1988,NED1988105.485.1988.29,373.6764706
26602,NED1988105,30,220,252,5033,3140,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4338,6631,NA,NA,475,30,1.7,3.4,55,56,1,9,1,55,NA,NA,NA,10.6,7.01,32.944,43.63333333,-66.51666667,1988,NED1988105.485.1988.30,5181.029412
26863,NED1988105,51,220,7,7,4,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4344,6653,NA,NA,475,30,1.6,3.2,78,85,1,9,1,81,NA,NA,NA,12.8,7.16,33.826,43.73333333,-66.88333333,1988,NED1988105.485.1988.51,7.65625
26873,NED1988105,52,220,117,117,77,NA,Grams,SQUALUS ACANTHIAS,SPINY DOGFISH,485,4344,6711,NA,NA,475,30,1.5,3,87,91,1,9,1,89,NA,NA,NA,14.7,7.24,34.155,43.73333333,-67.18333333,1988,NED1988105.485.1988.52,136.5
